service,s,d,studage,lectage,dept,y,t,k,m
0,2637,45,2,1,5,3,10.5,90,10.5
0,2637,236,2,1,5,1,3.5,472,3.5
0,2637,599,2,1,5,5,17.5,1198,17.5
0,2637,670,2,1,5,5,17.5,1340,17.5
0,2637,842,2,1,5,3,10.5,1684,10.5
0,2637,899,2,1,5,1,3.5,1798,3.5
0,2637,1041,2,1,5,1,3.5,2082,3.5
0,2637,1321,2,2,5,3,10.5,2642,21
0,2637,1461,2,1,5,1,3.5,2922,3.5
0,2637,2057,2,2,5,5,17.5,4114,35
0,2637,2113,2,1,5,1,3.5,4226,3.5
0,2638,291,4,1,15,1,3.5,1164,3.5
0,2638,527,4,4,15,1,3.5,2108,14
0,2638,577,4,2,15,5,17.5,2308,35
0,2638,760,4,1,15,1,3.5,3040,3.5
0,2638,925,4,1,15,4,14,3700,14
0,2638,971,4,1,15,1,3.5,3884,3.5
0,2638,990,4,4,15,1,3.5,3960,14
0,2638,1129,4,1,15,4,14,4516,14
0,2638,1180,4,1,15,2,7,4720,7
0,2638,1392,4,2,15,4,14,5568,28
0,2638,2102,4,2,15,3,10.5,8408,21
0,2639,17,6,1,2,4,14,102,14
0,2639,65,6,3,2,3,10.5,390,31.5
0,2639,269,6,1,2,3,10.5,1614,10.5
0,2639,483,6,4,2,2,7,2898,28
0,2639,1002,6,2,2,2,7,6012,14
0,2639,2097,6,2,2,1,3.5,12582,7
0,2640,92,2,6,6,2,7,184,42
0,2640,114,2,1,6,1,3.5,228,3.5
0,2640,252,2,2,6,3,10.5,504,21
0,2640,281,2,1,6,3,10.5,562,10.5
0,2640,347,2,2,6,4,14,694,28
0,2640,367,2,4,6,1,3.5,734,14
0,2640,369,2,1,6,4,14,738,14
0,2640,446,2,1,6,1,3.5,892,3.5
0,2640,551,2,4,6,3,10.5,1102,42
0,2640,562,2,2,6,3,10.5,1124,21
0,2640,702,2,3,6,5,17.5,1404,52.5
0,2640,782,2,5,6,5,17.5,1564,87.5
0,2640,1006,2,3,6,3,10.5,2012,31.5
0,2640,1059,2,1,6,5,17.5,2118,17.5
0,2640,1086,2,2,6,2,7,2172,14
0,2640,1097,2,2,6,5,17.5,2194,35
0,2640,1145,2,1,6,3,10.5,2290,10.5
0,2640,1173,2,1,6,1,3.5,2346,3.5
0,2640,1219,2,4,6,4,14,2438,56
0,2640,1265,2,4,6,3,10.5,2530,42
0,2640,1369,2,6,6,3,10.5,2738,63
0,2640,1528,2,1,6,3,10.5,3056,10.5
0,2640,1676,2,5,6,3,10.5,3352,52.5
0,2640,1687,2,3,6,2,7,3374,21
0,2640,1827,2,3,6,5,17.5,3654,52.5
0,2640,1879,2,3,6,5,17.5,3758,52.5
0,2640,1887,2,4,6,4,14,3774,56
0,2640,1963,2,3,6,3,10.5,3926,31.5
0,2640,2034,2,5,6,5,17.5,4068,87.5
0,2640,2043,2,4,6,4,14,4086,56
0,2640,2083,2,1,6,2,7,4166,7
0,2640,2112,2,1,6,1,3.5,4224,3.5
0,2641,92,2,2,6,2,7,184,14
0,2641,347,2,2,6,3,10.5,694,21
0,2641,363,2,2,6,4,14,726,28
0,2641,446,2,2,6,5,17.5,892,35
0,2641,562,2,2,6,3,10.5,1124,21
0,2641,977,2,2,6,4,14,1954,28
0,2641,1771,2,2,6,5,17.5,3542,35
0,2642,63,2,2,10,5,17.5,126,35
0,2642,273,2,1,10,1,3.5,546,3.5
0,2642,377,2,2,10,4,14,754,28
0,2642,862,2,2,10,3,10.5,1724,21
0,2642,1172,2,1,10,2,7,2344,7
0,2643,8,6,1,12,5,17.5,48,17.5
0,2643,56,6,1,12,3,10.5,336,10.5
0,2643,188,6,1,12,1,3.5,1128,3.5
0,2643,335,6,1,12,4,14,2010,14
0,2643,417,6,6,12,3,10.5,2502,63
0,2643,470,6,2,12,4,14,2820,28
0,2643,660,6,1,12,4,14,3960,14
0,2643,844,6,1,12,3,10.5,5064,10.5
0,2643,932,6,6,12,3,10.5,5592,63
0,2643,1092,6,1,12,5,17.5,6552,17.5
0,2643,1191,6,1,12,5,17.5,7146,17.5
0,2643,1255,6,1,12,5,17.5,7530,17.5
0,2643,1411,6,1,12,3,10.5,8466,10.5
0,2643,1521,6,3,12,5,17.5,9126,52.5
0,2643,1923,6,2,12,3,10.5,11538,21
0,2643,1964,6,1,12,5,17.5,11784,17.5
0,2645,61,4,2,14,5,17.5,244,35
0,2645,135,4,3,14,2,7,540,21
0,2645,989,4,2,14,3,10.5,3956,21
0,2645,1127,4,1,14,2,7,4508,7
0,2645,1356,4,1,14,2,7,5424,7
0,2645,1666,4,4,14,4,14,6664,56
0,2645,1672,4,1,14,5,17.5,6688,17.5
0,2645,1797,4,4,14,3,10.5,7188,42
0,2645,2052,4,1,14,4,14,8208,14
0,2646,95,8,4,10,2,7,760,28
0,2646,140,8,4,10,1,3.5,1120,14
0,2646,248,8,4,10,1,3.5,1984,14
0,2646,323,8,5,10,4,14,2584,70
0,2646,688,8,1,10,4,14,5504,14
0,2646,991,8,1,10,5,17.5,7928,17.5
0,2646,1299,8,3,10,1,3.5,10392,10.5
0,2646,1596,8,1,10,2,7,12768,7
0,2646,1749,8,3,10,3,10.5,13992,31.5
0,2646,1917,8,3,10,5,17.5,15336,52.5
0,2646,2084,8,1,10,2,7,16672,7
0,2647,275,2,1,3,5,17.5,550,17.5
0,2647,432,2,1,3,1,3.5,864,3.5
0,2647,918,2,1,3,1,3.5,1836,3.5
0,2647,1018,2,2,3,5,17.5,2036,35
0,2647,1557,2,1,3,4,14,3114,14
0,2647,1842,2,2,3,4,14,3684,28
0,2647,1919,2,1,3,4,14,3838,14
0,2648,252,2,1,6,5,17.5,504,17.5
0,2648,304,2,1,6,3,10.5,608,10.5
0,2648,363,2,2,6,4,14,726,28
0,2648,437,2,1,6,3,10.5,874,10.5
0,2648,446,2,1,6,3,10.5,892,10.5
0,2648,1086,2,2,6,4,14,2172,28
0,2648,1159,2,2,6,5,17.5,2318,35
0,2648,1400,2,1,6,4,14,2800,14
0,2648,1453,2,1,6,4,14,2906,14
0,2648,2025,2,1,6,3,10.5,4050,10.5
0,2649,273,2,1,10,1,3.5,546,3.5
0,2649,377,2,2,10,5,17.5,754,35
0,2649,862,2,2,10,4,14,1724,28
0,2649,1172,2,1,10,2,7,2344,7
0,2650,56,2,1,12,1,3.5,112,3.5
0,2650,143,2,2,12,4,14,286,28
0,2650,179,2,1,12,2,7,358,7
0,2650,220,2,1,12,4,14,440,14
0,2650,260,2,2,12,4,14,520,28
0,2650,417,2,2,12,4,14,834,28
0,2650,436,2,1,12,3,10.5,872,10.5
0,2650,602,2,1,12,1,3.5,1204,3.5
0,2650,659,2,1,12,5,17.5,1318,17.5
0,2650,675,2,1,12,3,10.5,1350,10.5
0,2650,827,2,2,12,3,10.5,1654,21
0,2650,932,2,2,12,3,10.5,1864,21
0,2650,1301,2,1,12,4,14,2602,14
0,2650,1537,2,1,12,4,14,3074,14
0,2650,1578,2,2,12,1,3.5,3156,7
0,2650,1816,2,2,12,1,3.5,3632,7
0,2651,25,8,6,5,5,17.5,200,105
0,2651,115,8,3,5,3,10.5,920,31.5
0,2651,125,8,1,5,5,17.5,1000,17.5
0,2651,453,8,1,5,3,10.5,3624,10.5
0,2651,536,8,1,5,4,14,4288,14
0,2651,763,8,3,5,5,17.5,6104,52.5
0,2651,801,8,3,5,5,17.5,6408,52.5
0,2651,842,8,6,5,4,14,6736,84
0,2651,899,8,6,5,2,7,7192,42
0,2651,1041,8,1,5,5,17.5,8328,17.5
0,2651,1090,8,6,5,3,10.5,8720,63
0,2651,1317,8,6,5,4,14,10536,84
0,2651,1397,8,6,5,2,7,11176,42
0,2651,1439,8,1,5,5,17.5,11512,17.5
0,2651,1764,8,1,5,3,10.5,14112,10.5
0,2651,2113,8,2,5,4,14,16904,28
0,2652,8,2,1,12,3,10.5,16,10.5
0,2652,335,2,1,12,3,10.5,670,10.5
0,2652,932,2,2,12,5,17.5,1864,35
0,2652,1964,2,1,12,5,17.5,3928,17.5
0,2653,15,8,5,7,4,14,120,70
0,2653,64,8,5,7,4,14,512,70
0,2653,126,8,6,7,3,10.5,1008,63
0,2653,238,8,5,7,3,10.5,1904,52.5
0,2653,280,8,4,7,3,10.5,2240,42
0,2653,287,8,6,7,5,17.5,2296,105
0,2653,548,8,6,7,5,17.5,4384,105
0,2653,616,8,6,7,3,10.5,4928,63
0,2653,679,8,6,7,2,7,5432,42
0,2653,714,8,3,7,3,10.5,5712,31.5
0,2653,900,8,5,7,4,14,7200,70
0,2653,909,8,5,7,4,14,7272,70
0,2653,1104,8,6,7,3,10.5,8832,63
0,2653,1138,8,3,7,4,14,9104,42
0,2653,1262,8,1,7,4,14,10096,14
0,2653,1416,8,2,7,3,10.5,11328,21
0,2653,1466,8,5,7,3,10.5,11728,52.5
0,2653,1487,8,6,7,2,7,11896,42
0,2653,1649,8,6,7,5,17.5,13192,105
0,2653,1788,8,3,7,1,3.5,14304,10.5
0,2653,1802,8,4,7,2,7,14416,28
0,2653,1850,8,6,7,4,14,14800,84
0,2653,1864,8,6,7,2,7,14912,42
0,2653,1866,8,6,7,3,10.5,14928,63
0,2653,1877,8,6,7,3,10.5,15016,63
0,2653,1946,8,5,7,2,7,15568,35
0,2653,2008,8,2,7,2,7,16064,14
0,2654,252,2,1,6,1,3.5,504,3.5
0,2654,304,2,1,6,1,3.5,608,3.5
0,2654,363,2,2,6,4,14,726,28
0,2654,446,2,1,6,5,17.5,892,17.5
0,2654,1086,2,2,6,3,10.5,2172,21
0,2654,1159,2,2,6,4,14,2318,28
0,2654,1400,2,1,6,3,10.5,2800,10.5
0,2655,65,2,1,2,2,7,130,7
0,2656,197,8,4,9,3,10.5,1576,42
0,2656,228,8,4,9,5,17.5,1824,70
0,2656,305,8,1,9,3,10.5,2440,10.5
0,2656,420,8,3,9,3,10.5,3360,31.5
0,2656,505,8,3,9,5,17.5,4040,52.5
0,2656,624,8,2,9,5,17.5,4992,35
0,2656,870,8,4,9,2,7,6960,28
0,2656,873,8,2,9,5,17.5,6984,35
0,2656,1390,8,3,9,3,10.5,11120,31.5
0,2656,1763,8,2,9,2,7,14104,14
0,2656,1784,8,1,9,5,17.5,14272,17.5
0,2656,1829,8,4,9,5,17.5,14632,70
0,2656,2100,8,1,9,4,14,16800,14
0,2657,67,6,4,4,4,14,402,56
0,2657,132,6,3,4,1,3.5,792,10.5
0,2657,214,6,2,4,2,7,1284,14
0,2657,540,6,6,4,3,10.5,3240,63
0,2657,669,6,2,4,2,7,4014,14
0,2657,682,6,3,4,3,10.5,4092,31.5
0,2657,737,6,4,4,4,14,4422,56
0,2657,817,6,2,4,3,10.5,4902,21
0,2657,885,6,2,4,3,10.5,5310,21
0,2657,893,6,6,4,3,10.5,5358,63
0,2657,972,6,4,4,2,7,5832,28
0,2657,1028,6,6,4,2,7,6168,42
0,2657,1099,6,2,4,4,14,6594,28
0,2657,1154,6,3,4,2,7,6924,21
0,2657,1186,6,4,4,4,14,7116,56
0,2657,1241,6,2,4,3,10.5,7446,21
0,2657,1284,6,6,4,5,17.5,7704,105
0,2657,1325,6,2,4,4,14,7950,28
0,2657,1345,6,1,4,3,10.5,8070,10.5
0,2657,1421,6,1,4,3,10.5,8526,10.5
0,2657,1426,6,3,4,3,10.5,8556,31.5
0,2657,1501,6,1,4,2,7,9006,7
0,2657,1554,6,3,4,4,14,9324,42
0,2657,1594,6,4,4,2,7,9564,28
0,2657,1747,6,4,4,5,17.5,10482,70
0,2657,1803,6,2,4,5,17.5,10818,35
0,2657,1808,6,3,4,2,7,10848,21
0,2657,1998,6,4,4,2,7,11988,28
0,2658,442,2,2,1,3,10.5,884,21
0,2658,868,2,1,1,2,7,1736,7
0,2658,1088,2,2,1,2,7,2176,14
0,2658,1548,2,2,1,5,17.5,3096,35
0,2658,1819,2,2,1,5,17.5,3638,35
0,2659,15,2,1,7,2,7,30,7
0,2659,126,2,1,7,5,17.5,252,17.5
0,2659,548,2,1,7,4,14,1096,14
0,2659,911,2,2,7,3,10.5,1822,21
0,2659,1850,2,2,7,3,10.5,3700,21
0,2660,25,4,1,5,5,17.5,100,17.5
0,2660,763,4,1,5,5,17.5,3052,17.5
0,2660,801,4,4,5,5,17.5,3204,70
0,2660,842,4,1,5,2,7,3368,7
0,2660,1321,4,4,5,5,17.5,5284,70
0,2660,1397,4,1,5,4,14,5588,14
0,2660,1764,4,1,5,5,17.5,7056,17.5
0,2661,92,2,2,6,4,14,184,28
0,2661,281,2,2,6,3,10.5,562,21
0,2661,1059,2,2,6,5,17.5,2118,35
0,2661,1336,2,1,6,3,10.5,2672,10.5
0,2661,1510,2,1,6,5,17.5,3020,17.5
0,2661,1676,2,1,6,5,17.5,3352,17.5
0,2661,2034,2,1,6,4,14,4068,14
0,2661,2083,2,2,6,2,7,4166,14
0,2662,135,2,1,14,2,7,270,7
0,2662,1666,2,2,14,5,17.5,3332,35
0,2662,1797,2,2,14,2,7,3594,14
0,2663,61,4,2,14,3,10.5,244,21
0,2663,135,4,3,14,1,3.5,540,10.5
0,2663,989,4,2,14,4,14,3956,28
0,2663,1127,4,1,14,5,17.5,4508,17.5
0,2663,1356,4,1,14,4,14,5424,14
0,2663,1666,4,4,14,5,17.5,6664,70
0,2663,1797,4,4,14,2,7,7188,28
0,2663,2052,4,1,14,2,7,8208,7
0,2664,273,4,3,10,1,3.5,1092,10.5
0,2664,309,4,3,10,2,7,1236,21
0,2664,329,4,3,10,2,7,1316,21
0,2664,377,4,4,10,4,14,1508,56
0,2664,466,4,3,10,3,10.5,1864,31.5
0,2664,862,4,4,10,2,7,3448,28
0,2664,1749,4,2,10,4,14,6996,28
0,2664,1790,4,2,10,5,17.5,7160,35
0,2664,2084,4,2,10,5,17.5,8336,35
0,2665,260,2,2,12,2,7,520,14
0,2665,827,2,2,12,5,17.5,1654,35
0,2665,1513,2,1,12,2,7,3026,7
0,2665,1537,2,2,12,4,14,3074,28
0,2665,1578,2,2,12,1,3.5,3156,7
0,2665,1816,2,2,12,3,10.5,3632,21
0,2666,115,4,1,5,4,14,460,14
0,2666,236,4,1,5,2,7,944,7
0,2666,713,4,1,5,4,14,2852,14
0,2666,1317,4,1,5,3,10.5,5268,10.5
0,2666,1480,4,1,5,5,17.5,5920,17.5
0,2666,2113,4,1,5,5,17.5,8452,17.5
0,2667,281,6,2,6,5,17.5,1686,35
0,2667,347,6,2,6,4,14,2082,28
0,2667,367,6,1,6,4,14,2202,14
0,2667,551,6,6,6,5,17.5,3306,105
0,2667,562,6,2,6,5,17.5,3372,35
0,2667,702,6,2,6,5,17.5,4212,35
0,2667,936,6,2,6,3,10.5,5616,21
0,2667,1059,6,1,6,4,14,6354,14
0,2667,1097,6,5,6,5,17.5,6582,87.5
0,2667,1173,6,1,6,2,7,7038,7
0,2667,1219,6,6,6,2,7,7314,42
0,2667,1528,6,1,6,5,17.5,9168,17.5
0,2667,1687,6,2,6,5,17.5,10122,35
0,2667,1771,6,6,6,5,17.5,10626,105
0,2667,1827,6,2,6,3,10.5,10962,21
0,2667,1879,6,5,6,1,3.5,11274,17.5
0,2667,1887,6,6,6,3,10.5,11322,63
0,2667,1963,6,5,6,3,10.5,11778,52.5
0,2667,2074,6,1,6,5,17.5,12444,17.5
0,2667,2083,6,1,6,3,10.5,12498,10.5
0,2668,13,4,1,10,1,3.5,52,3.5
0,2668,63,4,4,10,4,14,252,56
0,2668,140,4,1,10,5,17.5,560,17.5
0,2668,245,4,1,10,3,10.5,980,10.5
0,2668,273,4,3,10,2,7,1092,21
0,2668,293,4,1,10,4,14,1172,14
0,2668,309,4,3,10,1,3.5,1236,10.5
0,2668,329,4,3,10,2,7,1316,21
0,2668,377,4,4,10,4,14,1508,56
0,2668,466,4,3,10,2,7,1864,21
0,2668,597,4,2,10,3,10.5,2388,21
0,2668,862,4,4,10,3,10.5,3448,42
0,2668,1172,4,3,10,4,14,4688,42
0,2668,1208,4,2,10,2,7,4832,14
0,2668,1749,4,2,10,3,10.5,6996,21
0,2668,1917,4,1,10,3,10.5,7668,10.5
0,2668,2084,4,2,10,4,14,8336,28
0,2669,17,6,1,2,1,3.5,102,3.5
0,2669,65,6,3,2,1,3.5,390,10.5
0,2669,269,6,1,2,3,10.5,1614,10.5
0,2669,483,6,4,2,4,14,2898,56
0,2669,1002,6,2,2,3,10.5,6012,21
0,2669,2097,6,2,2,3,10.5,12582,21
0,2670,17,4,3,2,5,17.5,68,52.5
0,2670,65,4,5,2,3,10.5,260,52.5
0,2670,1067,4,1,2,2,7,4268,7
0,2670,1361,4,2,2,5,17.5,5444,35
0,2670,1694,4,1,2,5,17.5,6776,17.5
0,2671,624,2,1,9,4,14,1248,14
0,2671,1119,2,2,9,1,3.5,2238,7
0,2671,1207,2,1,9,5,17.5,2414,17.5
0,2671,1312,2,1,9,1,3.5,2624,3.5
0,2671,1354,2,2,9,3,10.5,2708,21
0,2671,1893,2,2,9,3,10.5,3786,21
0,2672,92,2,4,6,1,3.5,184,14
0,2672,252,2,1,6,5,17.5,504,17.5
0,2672,281,2,4,6,5,17.5,562,70
0,2672,304,2,1,6,5,17.5,608,17.5
0,2672,363,2,2,6,3,10.5,726,21
0,2672,367,2,3,6,1,3.5,734,10.5
0,2672,397,2,1,6,4,14,794,14
0,2672,437,2,1,6,5,17.5,874,17.5
0,2672,446,2,1,6,4,14,892,14
0,2672,1059,2,4,6,5,17.5,2118,70
0,2672,1086,2,2,6,3,10.5,2172,21
0,2672,1159,2,2,6,3,10.5,2318,21
0,2672,1281,2,1,6,3,10.5,2562,10.5
0,2672,1400,2,1,6,2,7,2800,7
0,2672,1453,2,1,6,5,17.5,2906,17.5
0,2672,1510,2,3,6,4,14,3020,42
0,2672,1676,2,3,6,4,14,3352,42
0,2672,1965,2,1,6,5,17.5,3930,17.5
0,2672,2025,2,1,6,3,10.5,4050,10.5
0,2672,2034,2,3,6,5,17.5,4068,52.5
0,2672,2083,2,4,6,4,14,4166,56
0,2673,275,2,1,3,3,10.5,550,10.5
0,2673,432,2,1,3,4,14,864,14
0,2673,918,2,1,3,2,7,1836,7
0,2673,1018,2,2,3,3,10.5,2036,21
0,2673,1557,2,1,3,1,3.5,3114,3.5
0,2673,1842,2,2,3,1,3.5,3684,7
0,2673,1919,2,1,3,5,17.5,3838,17.5
0,2674,17,4,3,2,5,17.5,68,52.5
0,2674,65,4,5,2,1,3.5,260,17.5
0,2674,327,4,6,2,4,14,1308,84
0,2674,1067,4,1,2,1,3.5,4268,3.5
0,2674,1267,4,6,2,3,10.5,5068,63
0,2674,1361,4,2,2,5,17.5,5444,35
0,2674,1694,4,1,2,2,7,6776,7
0,2675,61,4,2,14,3,10.5,244,21
0,2675,135,4,3,14,2,7,540,21
0,2675,989,4,2,14,2,7,3956,14
0,2675,1127,4,1,14,3,10.5,4508,10.5
0,2675,1356,4,1,14,1,3.5,5424,3.5
0,2675,1666,4,4,14,5,17.5,6664,70
0,2675,1672,4,1,14,4,14,6688,14
0,2675,1797,4,4,14,4,14,7188,56
0,2675,2052,4,1,14,3,10.5,8208,10.5
0,2676,61,6,4,14,3,10.5,366,42
0,2676,135,6,5,14,1,3.5,810,17.5
0,2676,989,6,4,14,2,7,5934,28
0,2676,1122,6,1,14,2,7,6732,7
0,2676,1127,6,3,14,1,3.5,6762,10.5
0,2676,1356,6,3,14,3,10.5,8136,31.5
0,2676,1655,6,1,14,2,7,9930,7
0,2676,1666,6,6,14,5,17.5,9996,105
0,2676,1672,6,3,14,3,10.5,10032,31.5
0,2676,1797,6,6,14,1,3.5,10782,21
0,2676,2052,6,3,14,3,10.5,12312,31.5
0,2677,135,2,1,14,4,14,270,14
0,2677,1666,2,2,14,2,7,3332,14
0,2677,1797,2,2,14,5,17.5,3594,35
0,2678,17,6,1,2,1,3.5,102,3.5
0,2678,47,6,1,2,5,17.5,282,17.5
0,2678,1002,6,2,2,3,10.5,6012,21
0,2678,2097,6,2,2,2,7,12582,14
0,2679,19,2,2,15,3,10.5,38,21
0,2679,41,2,1,15,2,7,82,7
0,2679,352,2,2,15,1,3.5,704,7
0,2679,527,2,2,15,4,14,1054,28
0,2679,903,2,2,15,1,3.5,1806,7
0,2679,925,2,2,15,3,10.5,1850,21
0,2679,1180,2,2,15,2,7,2360,14
0,2679,1338,2,2,15,3,10.5,2676,21
0,2679,1603,2,2,15,5,17.5,3206,35
0,2680,84,6,3,10,1,3.5,504,10.5
0,2680,273,6,5,10,2,7,1638,35
0,2680,317,6,2,10,2,7,1902,14
0,2680,377,6,2,10,2,7,2262,14
0,2680,382,6,1,10,5,17.5,2292,17.5
0,2680,411,6,1,10,4,14,2466,14
0,2680,441,6,2,10,3,10.5,2646,21
0,2680,642,6,1,10,4,14,3852,14
0,2680,678,6,2,10,3,10.5,4068,21
0,2680,701,6,2,10,4,14,4206,28
0,2680,845,6,2,10,5,17.5,5070,35
0,2680,862,6,6,10,1,3.5,5172,21
0,2680,1004,6,2,10,3,10.5,6024,21
0,2680,1172,6,5,10,2,7,7032,35
0,2680,1384,6,3,10,2,7,8304,21
0,2680,1451,6,4,10,1,3.5,8706,14
0,2680,1529,6,4,10,2,7,9174,28
0,2680,1749,6,4,10,1,3.5,10494,14
0,2680,1790,6,1,10,5,17.5,10740,17.5
0,2680,1984,6,3,10,2,7,11904,21
0,2680,2096,6,3,10,3,10.5,12576,31.5
0,2681,119,4,1,3,4,14,476,14
0,2681,240,4,4,3,4,14,960,56
0,2681,275,4,3,3,4,14,1100,42
0,2681,575,4,1,3,5,17.5,2300,17.5
0,2681,638,4,1,3,3,10.5,2552,10.5
0,2681,728,4,1,3,4,14,2912,14
0,2681,918,4,2,3,1,3.5,3672,7
0,2681,959,4,1,3,2,7,3836,7
0,2681,1018,4,4,3,2,7,4072,28
0,2681,1244,4,3,3,3,10.5,4976,31.5
0,2681,1482,4,1,3,5,17.5,5928,17.5
0,2681,1632,4,1,3,4,14,6528,14
0,2681,1711,4,2,3,5,17.5,6844,35
0,2682,260,2,2,12,5,17.5,520,35
0,2682,436,2,1,12,5,17.5,872,17.5
0,2682,675,2,1,12,5,17.5,1350,17.5
0,2682,827,2,2,12,5,17.5,1654,35
0,2682,1513,2,1,12,5,17.5,3026,17.5
0,2682,1537,2,2,12,5,17.5,3074,35
0,2682,1578,2,2,12,4,14,3156,28
0,2682,1816,2,2,12,4,14,3632,28
0,2682,2086,2,2,12,3,10.5,4172,21
0,2683,17,6,1,2,3,10.5,102,10.5
0,2683,65,6,3,2,3,10.5,390,31.5
0,2683,97,6,1,2,5,17.5,582,17.5
0,2683,269,6,1,2,4,14,1614,14
0,2683,327,6,6,2,3,10.5,1962,63
0,2683,328,6,1,2,3,10.5,1968,10.5
0,2683,483,6,4,2,4,14,2898,56
0,2683,750,6,1,2,4,14,4500,14
0,2683,1002,6,2,2,1,3.5,6012,7
0,2683,1267,6,6,2,3,10.5,7602,63
0,2683,2097,6,2,2,3,10.5,12582,21
0,2684,66,2,1,11,5,17.5,132,17.5
0,2684,2013,2,2,11,1,3.5,4026,7
0,2685,61,6,4,14,2,7,366,28
0,2685,135,6,1,14,2,7,810,7
0,2685,171,6,2,14,3,10.5,1026,21
0,2685,337,6,1,14,4,14,2022,14
0,2685,592,6,1,14,5,17.5,3552,17.5
0,2685,989,6,4,14,3,10.5,5934,42
0,2685,1127,6,3,14,4,14,6762,42
0,2685,1196,6,2,14,5,17.5,7176,35
0,2685,1356,6,3,14,4,14,8136,42
0,2685,1383,6,2,14,2,7,8298,14
0,2685,1645,6,2,14,3,10.5,9870,21
0,2685,1666,6,6,14,4,14,9996,84
0,2685,1672,6,3,14,4,14,10032,42
0,2685,1797,6,6,14,3,10.5,10782,63
0,2685,1899,6,1,14,4,14,11394,14
0,2685,2052,6,3,14,1,3.5,12312,10.5
0,2686,17,6,1,2,3,10.5,102,10.5
0,2686,65,6,3,2,5,17.5,390,52.5
0,2686,269,6,1,2,4,14,1614,14
0,2686,483,6,4,2,2,7,2898,28
0,2686,1002,6,1,2,5,17.5,6012,17.5
0,2686,2097,6,2,2,4,14,12582,28
0,2687,1977,8,4,10,5,17.5,15816,70
0,2687,2084,8,2,10,4,14,16672,28
0,2688,25,4,2,5,3,10.5,100,21
0,2688,45,4,3,5,5,17.5,180,52.5
0,2688,236,4,3,5,3,10.5,944,31.5
0,2688,428,4,2,5,2,7,1712,14
0,2688,453,4,2,5,5,17.5,1812,35
0,2688,599,4,3,5,3,10.5,2396,31.5
0,2688,670,4,2,5,3,10.5,2680,21
0,2688,713,4,2,5,4,14,2852,28
0,2688,763,4,2,5,4,14,3052,28
0,2688,801,4,4,5,5,17.5,3204,70
0,2688,842,4,2,5,3,10.5,3368,21
0,2688,899,4,3,5,1,3.5,3596,10.5
0,2688,1317,4,1,5,4,14,5268,14
0,2688,1321,4,4,5,4,14,5284,56
0,2688,1397,4,2,5,3,10.5,5588,21
0,2688,1461,4,3,5,2,7,5844,21
0,2688,2113,4,3,5,1,3.5,8452,10.5
0,2689,275,2,1,3,5,17.5,550,17.5
0,2689,432,2,1,3,4,14,864,14
0,2689,918,2,1,3,1,3.5,1836,3.5
0,2689,1018,2,2,3,2,7,2036,14
0,2689,1557,2,1,3,4,14,3114,14
0,2689,1842,2,2,3,3,10.5,3684,21
0,2689,1919,2,1,3,5,17.5,3838,17.5
0,2690,82,6,1,9,3,10.5,492,10.5
0,2690,228,6,1,9,3,10.5,1368,10.5
0,2690,305,6,3,9,1,3.5,1830,10.5
0,2690,358,6,5,9,1,3.5,2148,17.5
0,2690,420,6,4,9,4,14,2520,56
0,2690,502,6,1,9,3,10.5,3012,10.5
0,2690,505,6,2,9,2,7,3030,14
0,2690,587,6,3,9,1,3.5,3522,10.5
0,2690,624,6,5,9,5,17.5,3744,87.5
0,2690,802,6,6,9,5,17.5,4812,105
0,2690,805,6,1,9,2,7,4830,7
0,2690,873,6,3,9,4,14,5238,42
0,2690,1158,6,4,9,1,3.5,6948,14
0,2690,1207,6,5,9,5,17.5,7242,87.5
0,2690,1302,6,2,9,5,17.5,7812,35
0,2690,1306,6,1,9,1,3.5,7836,3.5
0,2690,1354,6,3,9,3,10.5,8124,31.5
0,2690,1530,6,4,9,5,17.5,9180,70
0,2690,1893,6,6,9,3,10.5,11358,63
0,2690,2116,6,1,9,3,10.5,12696,10.5
0,2691,67,4,2,4,4,14,268,28
0,2691,214,4,1,4,1,3.5,856,3.5
0,2691,1333,4,1,4,5,17.5,5332,17.5
0,2691,1426,4,1,4,4,14,5704,14
0,2691,1747,4,2,4,2,7,6988,14
0,2692,252,2,1,6,3,10.5,504,10.5
0,2692,363,2,2,6,3,10.5,726,21
0,2692,397,2,1,6,3,10.5,794,10.5
0,2692,437,2,1,6,4,14,874,14
0,2692,446,2,1,6,3,10.5,892,10.5
0,2692,1086,2,2,6,2,7,2172,14
0,2692,1159,2,2,6,5,17.5,2318,35
0,2692,1400,2,1,6,3,10.5,2800,10.5
0,2692,2025,2,1,6,1,3.5,4050,3.5
0,2693,15,8,4,7,2,7,120,28
0,2693,64,8,5,7,1,3.5,512,17.5
0,2693,126,8,1,7,3,10.5,1008,10.5
0,2693,145,8,2,7,4,14,1160,28
0,2693,238,8,5,7,4,14,1904,70
0,2693,280,8,2,7,1,3.5,2240,7
0,2693,287,8,6,7,5,17.5,2296,105
0,2693,548,8,6,7,2,7,4384,42
0,2693,611,8,1,7,4,14,4888,14
0,2693,690,8,4,7,3,10.5,5520,42
0,2693,714,8,1,7,4,14,5712,14
0,2693,858,8,4,7,3,10.5,6864,42
0,2693,900,8,4,7,4,14,7200,56
0,2693,909,8,5,7,4,14,7272,70
0,2693,963,8,1,7,3,10.5,7704,10.5
0,2693,986,8,2,7,3,10.5,7888,21
